Feature_ID	Taxon	Confidence
94451b926d79f4c13eba64d580d5154f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__	0.99999999871703
f053c49c2f992c385be723197224e86b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__formicigenerans	0.997519044779698
466f240b16ae7967d70c0d1c09d52b3d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.855216810547549
aaabd08c0cabb56be12291afbb191994	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__	0.999874677917954
d4d635e68a9babe586284764e5ff9441	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__	0.999985567589203
937c6d9cc7c9f14f5a5fbac4f584ba40	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Bacteriovorax; s__	0.999560397654265
94a78de372f84ee85becee23876e82c9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.968980369408045
e3c2654acaf909e1e716d129ff08802f	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__SC3-41; g__; s__	0.99990877723175
38bd3ca9778dbbee1f35a3cbb7b7c36f	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__[Marinicellales]; f__[Marinicellaceae]; g__; s__	0.997246019808179
9ed490febf9243be3447522b1b3a37ff	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Piscirickettsiaceae; g__; s__	0.999001464006541
c8d691276da54624c649a41bf45c67c2	k__Bacteria; p__TM7; c__; o__; f__; g__; s__	0.996288674107079
e865f29a716e8d51f83931befa951240	k__Bacteria; p__Firmicutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__; s__	0.999998240709401
