"Compound Name","Formula","Mass","RT","CAS ID",HK-2X-P1-A1,HK-2X-P1-A10,HK-2X-P1-A11,HK-2X-P1-A2,HK-2X-P1-A3,HK-2X-P1-A5,HK-2X-P1-A6,HK-2X-P1-A7,HK-2X-P1-A9,HK-2X-P1-B1,HK-2X-P1-B10,HK-2X-P1-B11,HK-2X-P1-B2,HK-2X-P1-B3,HK-2X-P1-B5,HK-2X-P1-B6,HK-2X-P1-B7,HK-2X-P1-B9,HK-2X-P1-C1,HK-2X-P1-C10,HK-2X-P1-C11,HK-2X-P1-C2,HK-2X-P1-C3,HK-2X-P1-C5,HK-2X-P1-C6,HK-2X-P1-C7,HK-2X-P1-C9,HK-2X-P1-D1,HK-2X-P1-D10,HK-2X-P1-D11,HK-2X-P1-D2,HK-2X-P1-D3,HK-2X-P1-D5,HK-2X-P1-D6,HK-2X-P1-D7,HK-2X-P1-D9,HK-2X-P1-E1,HK-2X-P1-E10,HK-2X-P1-E11,HK-2X-P1-E2,HK-2X-P1-E3,HK-2X-P1-E5,HK-2X-P1-E6,HK-2X-P1-E7,HK-2X-P1-E9,HK-2X-P1-F1,HK-2X-P1-F10,HK-2X-P1-F11,HK-2X-P1-F2,HK-2X-P1-F3,HK-2X-P1-F5,HK-2X-P1-F6,HK-2X-P1-F7,HK-2X-P1-F9,HK-2X-P1-G1,HK-2X-P1-G10,HK-2X-P1-G11,HK-2X-P1-G2,HK-2X-P1-G3,HK-2X-P1-G5,HK-2X-P1-G6,HK-2X-P1-G7,HK-2X-P1-G9,HK-2X-P1-H1,HK-2X-P1-H10,HK-2X-P1-H11,HK-2X-P1-H2,HK-2X-P1-H3,HK-2X-P1-H5,HK-2X-P1-H6,HK-2X-P1-H7,HK-2X-P1-H9,BG-2X-P2-A1,BG-2X-P2-A10,BG-2X-P2-A11,BG-2X-P2-A2,BG-2X-P2-A3,BG-2X-P2-A5,BG-2X-P2-A6,BG-2X-P2-A7,BG-2X-P2-A9,BG-2X-P2-B1,BG-2X-P2-B10,BG-2X-P2-B11,BG-2X-P2-B2,BG-2X-P2-B3,BG-2X-P2-B5,BG-2X-P2--B6,BG-2X-P2-B7,BG-2X-P2-B9,BG-2X-P2-C1,BG-2X-P2-C10,BG-2X-P2-C11,BG-2X-P2-C2,BG-2X-P2-C3,BG-2X-P2-C5,BG-2X-P2-C6,BG-2X-P2-C7,BG-2X-P2-C9,BG-2X-P2-D1,BG-2X-P2-D10,BG-2X-P2--D11,BG-2X-P2-D2,BG-2X-P2-D3,BG-2X-P2-D5,BG-2X-P2-D6,BG-2X-P2-D7,BG-2X-P2-D9,BG-2X-P2-E1,BG-2X-P2-E10,BG-2X-P2-E11,BG-2X-P2-E2,BG-2X-P2-E3,BG-2X-P2-E5,BG-2X-P2-E6,BG-2X-P2-E7,BG-2X-P2-E9,BG-2X-P2-F1,BG-2X-P2-F10,BG-2X-P2-F11,BG-2X-P2-F2,BG-2X-P2-F3,BG-2X-P2-F5,BG-2X-P2-F6,BG-2X-P2-F7,BG-2X-P2-F9,BG-2X-P2-G1,BG-2X-P2-G10,BG-2X-P2-G11,BG-2X-P2-G2,BG-2X-P2-G3,BG-2X-P2-G5,BG-2X-P2-G6,BG-2X-P2-G7,BG-2X-P2-G9,BG-2X-P2-H1,BG-2X-P2-H10,BG-2X-P2-H11,BG-2X-P2-H2,BG-2X-P2-H3,BG-2X-P2-H5,BG-2X-P2-H6,BG-2X-P2-H7,BG-2X-P2-H9,D4-2X-P1-A1,D4-2X-P1-A10,D4-2X-P1-A11,D4-2X-P1-A2,D4-2X-P1-A3,D4-2X-P1-A5,D4-2X-P1-A6,D4-2X-P1-A7,D4-2X-P1-A9,D4-2X-P1-B1,D4-2X-P1-B10,D4-2X-P1-B11,D4-2X-P1-B2,D4-2X-P1-B3,D4-2X-P1-B5,D4-2X-P1-B6,D4-2X-P1-B7,D4-2X-P1-B9,D4-2X-P1-C1,D4-2X-P1-C10,D4-2X-P1-C11,D4-2X-P1-C2,D4-2X-P1-C3,D4-2X-P1-C5,D4-2X-P1-C6,D4-2X-P1-C7,D4-2X-P1-C9,D4-2X-P1-D1,D4-2X-P1-D10,D4-2X-P1-D11,D4-2X-P1-D2,D4-2X-P1-D3,D4-2X-P1-D5,D4-2X-P1-D6,D4-2X-P1-D7,D4-2X-P1-D9,D4-2X-P1-E1,D4-2X-P1-E10,D4-2X-P1-E11,D4-2X-P1-E2,D4-2X-P1-E3,D4-2X-P1-E5,D4-2X-P1-E6,D4-2X-P1-E7,D4-2X-P1-E9,D4-2X-P1-F1,D4-2X-P1-F10,D4-2X-P1-F11,D4-2X-P1-F2,D4-2X-P1-F3,D4-2X-P1-F5,D4-2X-P1-F6,D4-2X-P1-F7,D4-2X-P1-F9,D4-2X-P1-G1,D4-2X-P1-G10,D4-2X-P1-G11,D4-2X-P1-G2,D4-2X-P1-G3,D4-2X-P1-G5,D4-2X-P1-G6,D4-2X-P1-G7,D4-2X-P1-G9,D4-2X-P1-H1,D4-2X-P1-H10,D4-2X-P1-H11,D4-2X-P1-H2,D4-2X-P1-H3,D4-2X-P1-H5,D4-2X-P1-H6,D4-2X-P1-H7,D4-2X-P1-H9
,,531.2727,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40549.2924574585,,,37706.0188214265,41081.0493427124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,227.1530,0.68,,,,,,,7039.8932731781,,,10237.0223115845,,,,,,,,,,,5105.82759057617,,8385.53236659241,,,,,8304.67309918213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5313.44849267578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5123.74906018067,,,,,,,,,,,10529.8005347748,,6306.53291967774,,7886.41336700439,,,7190.09406774902,,,7227.85049182129,9035.73958447267,28843.9316572266,21394.2166070557,14181.773290741,23738.2178307992,19708.4159217529,12587.8210956573,19234.359749176,35180.6098769531,,,,4871.39392129516,7316.96866424561,,,6006.69600113677,,,,,,7619.06801259613,,,,,7386.51012347412,,8031.44275411987,,,7381.88303649903,,8965.76748162842,7412.6392685852,,,,,,,,,
,,296.0755,7.75,,7412.53847950744,11218.1476538544,11187.1117067566,11439.0263844299,12134.3282185287,12226.764948059,12563.7145611725,12104.6977786103,11918.8467536163,12754.4485493927,14748.2774322663,15495.0408714447,15479.2598624266,14401.3236551972,15171.4122254792,15176.5970515594,14364.2262652893,18058.3409443207,15442.8070298539,20639.0533297119,20871.4208517152,17445.8010820924,19043.909717926,18466.0652783813,17994.3913680419,19142.2471312865,20087.8989504699,20399.8782725218,23173.8072228546,25701.7141723633,22755.3291638182,23459.7599655151,25015.3365280532,23112.5128697203,23126.1623291321,25259.1171932067,23111.8504963684,26341.2940914002,28081.9197631837,25713.9706636963,26729.8477199096,22699.10102771,27745.7717691192,27627.2359279022,27702.7775781861,26380.7292988128,32555.5154105225,30297.4569563294,26345.400693039,29462.1100186463,27308.7998799897,29787.2831186065,29830.7097737275,32413.3434339142,29868.742580658,33585.87938208,32975.2749674452,32514.3059648131,31724.0118848878,32924.0598942566,28668.4064703522,32707.3800058595,32351.1911495592,29686.8397241059,36067.6289714203,32329.7378858034,32530.5112148438,32047.1285917663,34503.9726154786,34702.2505605087,35209.3065742798,36462.6470945741,9861.11800183108,12182.3192318115,12354.4685124817,10203.4678432617,10164.6799361877,12299.8124185181,9691.01425144956,12837.7821914063,11225.7329494934,10966.373001709,15039.9842128906,13372.6262049714,11935.3381398163,13754.3926673813,12192.1160471268,14074.6860958862,12270.3970266724,14954.0962834168,14448.4722307434,18852.155845108,15735.5460898513,16508.3960510559,16218.6255882569,12214.435914505,18442.5501296538,15919.7413987732,15629.170911911,14424.7087314148,16727.3056272201,18506.3549700317,18149.5350835571,17865.1629570465,17307.580508789,15479.436737671,15368.7717862091,19607.1448442993,17409.0938838501,22141.5048533936,22955.9819655761,20934.9747164915,22064.6116383666,19646.7088467407,22982.070003845,21361.2957736815,21125.0207874756,16835.9694505539,22781.0401435241,22511.6976379395,19789.0178183442,22038.2992430496,21652.7855905609,21494.4669464416,24114.3282562866,26497.4372973175,18217.2101048583,27825.9281801146,26064.1186003112,21402.9151324845,23060.7400863038,24224.9740656739,21626.0751324158,25300.5157153321,25107.4896008911,16282.1646484375,23047.372297432,18880.8676319274,18879.9135670166,23568.0403441163,22498.6020205078,22355.1035147095,21942.776524292,23572.2315713654,11618.4306644363,13764.5592816162,14423.9618303375,12956.1297618408,16312.1793546143,13794.852594818,14864.99035083,17280.9300949479,16168.7471071167,14967.8200223541,18816.6299092712,17855.7975771027,17921.9009465026,18427.0447141113,16938.4935899506,18049.3290160828,18279.245901123,16799.9923088531,20188.711134201,23350.9270252685,23399.9216607972,19722.1095206299,21468.7121337891,21493.0351514282,21031.5752238771,22186.8106742249,24461.4979059449,22834.7074728394,26336.1541285096,26232.0054572144,22594.0459522705,22946.959267273,23230.3439705201,25017.9190847168,23700.0484131622,23838.1258089906,26657.1859487305,27747.842446289,27916.2675627138,30892.8255846863,30864.7576424559,29371.4239411011,29275.1252784728,26739.2676795806,26837.4130261231,26088.744341797,31760.0785983887,29983.8673589479,29440.0564865112,31462.1184453736,30212.2480086823,35574.8187297971,30828.862061737,31661.4917046053,31865.571729141,32857.6531741331,38661.6848948669,31130.2768314591,31118.8836919556,30879.3068246155,29534.484480545,33996.3647149964,34366.2102282106,34863.9035237731,37795.5996194762,35598.3505669556,32887.5570165251,35262.8682810975,30614.4418530349,35507.6422142945,38652.8113377229,37635.9047766722
,,226.1675,3.65,,23003.4223682709,22934.4404182739,23703.9593213959,20774.4807158496,20809.6538898163,21956.6133659668,21362.9391872559,23775.8097268525,22331.1374780121,22917.196881607,25626.1205571289,25063.9504606627,21470.2719673281,23887.6608810273,24472.4066499646,23181.4805776367,21882.4600805417,20894.5905843669,26289.564062439,20575.9941718877,27319.6042263185,21221.1387049412,23345.5199815368,24496.6753035388,24076.0918183441,25324.8863884887,23362.1103868161,23008.1195682526,26069.9867242127,27140.6247647854,23814.8387652131,23306.040359726,26925.7801547088,23838.5355568802,28397.5350510559,26284.7981826782,23172.5762293396,19768.0728721285,23808.568002655,25665.2816324463,26675.4518185424,28558.6660482635,26696.8517461548,28912.1557095185,24845.921756485,21028.8961050775,22696.7476688905,24161.2479429168,24067.8170511779,22771.1958756409,24931.4805227051,26160.9238276673,22794.4506635604,25788.5781607056,21379.5978800049,25180.6856863861,25041.0422159729,26282.220149414,25803.0176327515,25368.641984375,24083.9183893479,23969.8999823608,23376.7693782959,20002.1712725517,23049.0195455475,22772.6097141281,18668.3086931391,22014.942083664,24462.1373410187,24364.3631532059,21944.1177892798,23246.3900314026,36707.4089153523,37135.5298014527,33745.8302327424,36635.7151221542,36863.0229981691,33205.8106033478,37592.8071555787,73448.9118364564,34772.9816554413,37352.912748581,36090.6770158004,33694.4710447997,33885.6743987275,36726.6138501128,37033.671748291,37482.4413858033,32900.4382249321,33302.9241463623,38265.0400434571,34796.5792696379,33795.9287193451,36798.0716488188,32164.4223878318,35605.3973504487,31643.1613539581,30263.252352356,67898.709382314,23912.0227361755,34441.185008972,28089.3424612428,26806.6922231446,33038.1442396545,31836.7598096772,29305.0723943176,30813.3467681122,29476.6503777161,32497.6550670166,33011.4672879182,31415.2173597411,29907.919214752,32930.2577952271,30306.8796291199,72042.6130713806,30258.882542244,30314.6197900086,38282.797469368,30015.6722744751,30771.0992936095,28535.1506210938,34263.4065519409,35486.7331445008,32759.4300487061,32501.9164011689,30354.6739502562,70858.4258336486,30090.8270440675,33126.2697330323,35743.2282290802,33583.2940135804,31869.0610725708,31038.4061701355,32308.3549777222,32869.5234658966,31969.2240833892,31837.8239683533,28056.9691027833,28467.6266838379,33079.4937149277,32638.722259491,36481.359005127,30268.262625824,33329.2028457642,62775.3692685546,32000.6032012786,32310.5232009734,31570.6699834899,28891.8616334838,30978.9899324036,30742.7580876158,31406.7007078704,32636.7415432434,28752.8204345093,31467.0684632873,27965.9769240264,26838.448095398,29479.0594746323,28227.0584890976,25842.0070093077,25504.7184155273,27273.8365563965,31778.8561358948,32865.70776474,24175.198325882,27693.3932520356,28250.5586617889,32491.3705437544,30945.1555174561,28981.7265275573,33059.7468955079,30109.5075605165,30491.1859542084,30708.0283146059,27066.38527594,27366.4305543212,57566.4495511933,29063.0492759417,26873.3212044067,30287.3930129242,30748.9440781403,33114.7455259094,31088.1643643187,30379.0729793089,29443.7485605926,33312.9840739747,28500.5558960571,26083.7357414703,32154.5302927552,29966.1691724853,32318.8929525529,31477.9127432708,27266.6975718231,26809.2508618927,31588.1591960297,32812.4268154755,32444.874758606,32674.914286026,36843.5469351042,27399.8632590027,27943.969598526,32580.9768716278,36334.3150922242,30718.0512519074,29926.084734436,26545.0354067764,27392.7311561774,32257.0825372161,32999.8341978913,33076.6837320892,34066.9150172425,35675.824507782,36601.5656267699,32596.5855438538,34434.9927494201,34943.2568502809
,,234.0238,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35327.8898453674,36229.8736411285,35873.4692852783,35550.7842417298,38403.8497584228,36644.2306675416,36978.784388794,37954.4956344453,36508.427520874,30841.9473843079,29253.8186815948,33311.9992048034,33559.4709695129,30732.834472412,31497.5478625489,31483.1247822876,29751.811090271,31361.502900238,35537.7918528137,43561.234313324,32085.7005831299,33303.8855573731,40592.2280858459,29962.1592160339,34507.8739993591,28158.4585911865,32335.0672139283,30710.0990702361,26042.5681765137,28673.6609326172,36396.4187582702,29563.7663144379,26555.9373300475,33111.7503027038,26209.2724553375,26749.3025030823,35595.5051947937,30754.3648762207,35736.9012423707,28509.416914856,29469.1865484009,31941.1726645813,36234.7426051026,31575.423570282,44617.1654308778,35769.1773947754,36534.8509524536,40705.4607307587,34593.0420200959,33313.8068458176,41376.5518729401,33972.0664543458,34962.3971900329,36677.1225398026,33478.5563176574,31748.1365023957,32443.716142517,33612.6895420533,36123.0738889161,34925.1892705689,37770.5415462035,30018.7631716614,31951.6335796661,36732.7270340882,37996.6710599366,38582.8165269013,33566.2505812684,51197.5509647217,35441.1085350647,31851.6737153472,37307.688820984,38800.8982849732
,,596.2504,4.81,,,,,,,,,,,38140.1232141111,,,37871.2322622069,38907.0849922486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,443.1019,4.10,,17175.5082518921,,,18832.4329038696,17751.0493863219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40123.0527651674,,,38421.272628479,41776.4676811524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25021.703214386,,,26763.6468774414,25970.2114230651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,411.2884,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33621.1124737395,32390.6726852113,33687.9437720948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9288.10923352049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,334.1409,7.21,,,,,,,,,,,,,,,,,,,,18743.8452560729,,,18313.9602030944,19579.5186886443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34261.4541667177,,,33657.7873164064,35262.9864938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,170.1051,1.40,,21617.0796264954,23700.7058894043,33848.8477199707,21270.4705627899,30136.9473763886,23093.7987280426,22856.0471799469,33702.4400593109,27560.5578479004,22737.2431745452,23173.1725036316,23474.0713029479,23723.3954176789,20674.983085022,32939.0588393555,21535.7796621094,30943.4552830658,21337.183633606,23946.4740971832,23792.0872522584,22431.6606852722,23198.0997712402,28443.7260460434,20292.9382309571,29553.7992186432,20209.0122875977,22708.6423320923,28368.2060448456,32660.2764405441,29170.6551208953,19167.9230599365,27392.1076917115,29598.2948378906,21268.54653479,30487.4704326477,23743.0390333099,21050.7296347045,20125.5506623992,24121.0748454895,27452.4177167587,20325.9931960449,20810.3656054229,23371.209414978,25613.9083747864,28792.9738524476,28763.9895058594,27439.9481353454,21718.8523103027,23480.1686139221,29547.1420892486,26393.5581402893,22927.6563187256,27353.2430840912,23855.4760141602,27119.7923101502,35213.8385770111,23206.1083979492,28472.8788874511,32998.5685379944,22182.8449221191,22004.4058296356,29209.7126309662,30850.5845836487,27641.0522342224,27329.0227709656,31813.2199919433,21032.4386093445,30935.283144165,30493.4634693145,20151.8552763367,23683.7159346314,29012.0021108399,44451.8414758607,42188.5006316528,35081.8565913086,41385.5025049439,36135.9738539886,40557.4460736695,37253.8765299683,35569.7341514893,39337.6326796265,33145.1814311981,25294.2403706818,32887.8619448548,33058.8344263306,25354.4013525696,33467.9432177123,27914.5345804444,29251.7255893249,31027.7253937378,36919.3572311707,32268.9739445648,27491.3449485168,30791.0525925293,32012.4457884521,32586.2485039673,30896.2191910095,31903.2588980407,31651.255358078,30976.8452267456,23136.8272365722,18459.1139129105,20555.3410170136,23074.8359575195,24691.0155771332,29690.53872406,27938.7995771179,25813.8500528794,26238.5132129516,28627.363765091,27590.0129978027,22188.6229388123,21373.5927158203,26362.9718935241,23875.6929570923,26600.6168667755,22356.6742707367,28192.4477687988,25507.7980942383,30727.1443357543,29904.2650250244,25523.7535883788,30316.0397223816,21303.0355976715,26689.7728274689,29060.3323620605,36035.7134209747,25255.8856541748,23564.5360834351,26052.6188595886,24399.61075,29285.3656743011,25923.0289168091,34926.9787780151,31643.5221807785,30116.4877939454,39546.2123608856,30394.1541018372,38140.2874477844,29533.6805315857,35249.0395213929,37324.0451801758,35066.5423796423,34227.574912445,45319.2244980774,42265.6840094756,44893.0915675048,42009.9922630463,38352.7144552613,45341.1231628419,34465.6389492188,35428.0052200928,36274.8678461914,37209.2437569886,37434.8596399536,34287.8187403563,39357.0311974183,33905.8729376678,33751.066639618,24854.8302265015,31624.3546934548,36378.6541629029,36607.1160368957,42177.592114563,41172.2770581971,36108.2091719361,37425.4988701934,34324.2802749938,36521.9956669006,37120.5368717041,33782.02129599,39556.3245525512,44917.9384057769,43521.0836407471,38152.7073364562,36337.4884161739,33818.3093320313,37602.5694709231,44410.9516657103,49657.1892718964,31485.1867492066,33531.9893217163,37783.0034622803,35574.7408690795,34998.6357911148,27325.2167930298,28443.9068157043,25547.5478879242,34528.2927190856,41469.0108389435,35960.8503059081,34755.5610001526,38168.4208852691,36030.7869491501,26209.8654611205,35748.4531002808,33694.3693638153,37003.0164983825,31205.6080043334,38741.3443669434,38902.5044052735,38042.5945391236,38657.1064144592,29908.2905234375,30937.6545154647,35667.6040097045,37542.3139223023,42806.412318573,47337.164708557,47719.9742599181,41132.7757453766,44730.5807847747,38078.232483368,34636.4759126892,38215.3175090637,43716.4502226563
,,312.1842,5.91,,,,,,,,,,,,,,,,14150.0425585937,20177.1394092406,18894.1204047393,,,,,,,190381.698523285,252575.667629806,204466.330537232,36257.754966095,,,,,,2500570.53328425,2565232.93167592,1390438.74662106,58922.001804657,,,,,,11102.6712499695,44738.3781044921,20790.6918481751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3314103.96823345,3563578.94926332,3521065.21582905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3393799.15599842,3562393.14049847,3533107.38322138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,294.1370,4.19,,24519.9222484894,25144.2440868071,27925.0434402467,26233.2952995604,28884.155414612,24744.9250078572,20846.3730055542,25871.4245786897,28563.5864489898,24958.8395803528,29812.8345764618,27499.1284418945,28721.4839280396,28514.6421728514,28252.6102348328,27939.4853346558,27791.8031301839,26907.0333584127,28487.080866577,26997.88704953,29047.3592307584,28167.5333510132,26226.0111601544,28956.1500131837,30573.243885811,27179.1267248231,25689.0999239887,26237.047936615,32784.6616564409,31040.1990915833,26435.1765112328,24941.2990460358,29708.325353058,28745.0580348206,30430.1021760444,30827.0678361071,25507.6067833862,27267.5024316814,28616.1530877686,29853.1303109435,32777.8685007171,29511.82018219,28013.7705082706,29609.2990398292,28031.7339693413,26492.0065382689,27503.9149026906,28629.4108314819,30309.1827377316,27015.2525296035,29731.8164924315,27697.2318474274,28690.7579624859,30145.3769514925,25861.3807821349,31989.3857855848,29562.2427474976,31001.0971253072,28920.2597595672,30579.6699008629,31237.5253673717,29539.8838485717,31567.1329370118,27503.7567465795,27040.2322368163,27006.317361389,27136.7435003968,25319.673085083,26668.0492228658,26420.203731728,24181.0448431091,27138.041390625,39420.8147014159,34305.8021819608,32691.1149634094,33385.7143917847,35402.0008279707,33940.2157282194,31210.682344055,29369.4886982116,34550.620476471,35374.9152503358,32601.53376718,31231.6244267579,35303.9509701233,29539.0882133331,34224.9157631654,38353.7282997666,35708.2158786012,30120.7455250626,31168.8356553118,30036.0587504425,30460.449329773,33804.0788475953,31006.0961942136,34123.7923957731,31284.396458381,34071.691694838,33049.553308792,28976.6413576963,29048.3243209534,26780.8374418489,28360.9263199769,28860.5511258799,29803.8464984742,29972.2548916628,32640.7222392178,24977.7345930328,29825.9958559571,29247.1203865357,31029.3579732056,30189.6052717894,30979.7751522218,27909.9968104248,31921.4972482908,25472.9513028564,28848.5711574095,37135.6203562926,28958.4364331034,30723.1767862171,34414.9731321625,33040.9920848348,31411.4605612333,32342.4186687012,33113.7285958253,28813.0588916016,31912.7238809511,27820.5508709412,31251.8229948121,29730.038913971,32470.0624837644,30663.2752229616,30457.6572850342,29763.5136396508,32867.9654634247,33603.5997948064,32094.1717063447,28125.89196698,32469.3521350098,32947.4832868957,28978.6977000885,27664.7286498411,29659.622398712,31177.3207397154,31040.4919045737,29169.152760254,31877.0209515074,28736.9024952698,28321.3416194458,27000.2358278046,23155.9837878114,29853.1849298553,28621.3042714236,25181.1405828553,26734.1359420622,29268.9047425844,27724.2096367492,27077.2405449065,23700.1927443237,24025.2600336715,22460.6853336487,28438.5130440673,26279.5785450134,35292.0820406304,28321.7600417862,28190.1072478941,27812.6456355744,29837.5945983886,27258.7562530967,26386.7151013948,25257.8354270783,26772.4243071901,27223.0859157103,27426.88759375,27969.3960001831,25239.1454636232,26328.9475582276,29886.7498951327,26288.6026747132,26017.7845375062,29347.2132584229,27790.2849969178,28902.2547983017,30205.4142871093,30227.80611351,27060.1487229005,29266.9665117646,27708.4348410645,32978.2603812864,29254.3261874693,29469.8529023438,30401.7749131623,25212.6385143127,29799.3908603487,27294.2605075379,30141.8471172486,31041.3696969297,28774.9183040771,29444.7455827029,30277.5036594847,29923.0123008423,31635.1306247253,29483.2966640778,27150.8254492493,28969.9028917235,25063.4203990785,29747.4967874602,29321.3240080871,31361.5150151366,31949.5728095093,29056.9377849274,30481.7230471803,29726.4646600344,27333.5040324911,28932.3287470094,30221.1067953644
,,681.3172,11.47,,15733.4051986083,28658.383941834,19371.3874828487,23679.4262713015,11520.1381984862,19948.2569530027,33898.4414532314,35467.6468512578,29511.5757300412,21573.0828434296,25910.3813547367,31602.2321548923,26158.6817601932,20370.5429239201,24271.9546466677,22024.8388277895,7772.65833398421,24227.5323989257,34327.4976552128,32242.72428479,37828.3847855079,11959.0080317386,12151.459305908,28216.3718168944,26797.2439560545,27844.520484169,9200.44532519555,30000.9265045926,33988.2851293025,23490.4764053958,30013.343612869,27535.4317354732,25124.5257694707,5365.55719152823,26707.2652084346,29295.3570119015,31962.9435080874,30871.3433870849,35347.8780519406,33962.6546261368,28147.3514826359,27912.157123901,21452.6994836422,22727.5564772955,33657.1348871767,26149.0810542602,27625.3907454529,12091.2576476439,25192.436271149,24299.6130220185,24332.1929313051,20813.6785450439,16695.3530217898,27857.5060583493,9914.95015722635,32170.1477535706,38892.4629682013,27948.1356846316,31572.1954502562,30704.6269844971,27589.5490248718,36088.4687680667,30731.3167620849,39010.1942736511,37609.6775829158,39393.2083512886,41305.9529910742,39431.4976501157,37053.2123893433,36249.3547951353,31882.7590141293,38797.6276765141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8979.77025398241,34637.6019504398,14579.2159709469,27477.003428101,27664.0235006107,,,,,,,,,,,,,,,,,,,,,
